Source,Source Name,Target,Target Name,Weight,Type
10000882,Henry Bedingfield,10011671,Charles Stuart,47,Undirected
10000882,Henry Bedingfield,10011693,Richard Stubbe,11,Undirected
10000882,Henry Bedingfield,10012117,Elizabeth Tudor,26,Undirected
10000882,Henry Bedingfield,10013308,William ,11,Undirected
10000883,Henry Bedingfield,10000886,Thomas Bedingfield,33,Undirected
10000883,Henry Bedingfield,10000887,Thomas Bedingfield,23,Undirected
10000883,Henry Bedingfield,10003843,Erasmus Earle,15,Undirected
10000883,Henry Bedingfield,10006282,William Howard,30,Undirected
10000883,Henry Bedingfield,10009549,Samuel Pepys,13,Undirected
10000883,Henry Bedingfield,10010057,Henry Radcliffe,13,Undirected
10000883,Henry Bedingfield,10011670,Charles Stuart,47,Undirected
10000884,Henry Bedingfield,10002175,John Caryll,11,Undirected
10000884,Henry Bedingfield,10009549,Samuel Pepys,15,Undirected
10000884,Henry Bedingfield,10010057,Henry Radcliffe,15,Undirected
10000885,Henry Bedingfield,10000887,Thomas Bedingfield,40,Undirected
10000885,Henry Bedingfield,10002175,John Caryll,16,Undirected
10000885,Henry Bedingfield,10003843,Erasmus Earle,17,Undirected
10000885,Henry Bedingfield,10006712,Thomas Jones,11,Undirected
10000885,Henry Bedingfield,10006714,Thomas Jones,11,Undirected
10000885,Henry Bedingfield,10006715,Thomas Jones,14,Undirected
10000885,Henry Bedingfield,10008907,Roger North,41,Undirected
10000885,Henry Bedingfield,10009549,Samuel Pepys,13,Undirected
10000885,Henry Bedingfield,10011671,Charles Stuart,31,Undirected
10000885,Henry Bedingfield,10011683,James Stuart,16,Undirected
10000885,Henry Bedingfield,10013196,Hugh Wyndham,48,Undirected
10000886,Thomas Bedingfield,10002048,Girolamo Cardano,50,Undirected
10000886,Thomas Bedingfield,10004135,John Farmer,20,Undirected
10000886,Thomas Bedingfield,10004929,Arthur Golding,12,Undirected
10000886,Thomas Bedingfield,10004969,Arthur Goodwin,17,Undirected
10000886,Thomas Bedingfield,10005483,John Hampden,11,Undirected
10000886,Thomas Bedingfield,10005664,Christopher Hatton,30,Undirected
10000886,Thomas Bedingfield,10005665,Christopher Hatton,19,Undirected
10000886,Thomas Bedingfield,10006278,Thomas Howard,17,Undirected
10000886,Thomas Bedingfield,10006279,Thomas Howard,21,Undirected
10000886,Thomas Bedingfield,10006281,William Howard,13,Undirected
10000886,Thomas Bedingfield,10007698,John Lyly,13,Undirected
10000886,Thomas Bedingfield,10010283,Thomas Richardson,34,Undirected
10000886,Thomas Bedingfield,10011681,James Stuart,50,Undirected
10000886,Thomas Bedingfield,10011781,Gilbert Talbot,35,Undirected
10000886,Thomas Bedingfield,10012044,Roger Townshend,61,Undirected
10000886,Thomas Bedingfield,10012306,Edward de Vere,43,Undirected
10000886,Thomas Bedingfield,10012357,George Villiers,11,Undirected
10000886,Thomas Bedingfield,10012632,William Webbe,12,Undirected
10000887,Thomas Bedingfield,10001219,John Bodenham,16,Undirected
10000887,Thomas Bedingfield,10001287,George Booth,16,Undirected
10000887,Thomas Bedingfield,10001515,William Brereton,19,Undirected
10000887,Thomas Bedingfield,10001516,William Brereton,14,Undirected
10000887,Thomas Bedingfield,10003060,Richard Cromwell,53,Undirected
10000887,Thomas Bedingfield,10004135,John Farmer,16,Undirected
10000887,Thomas Bedingfield,10004929,Arthur Golding,11,Undirected
10000887,Thomas Bedingfield,10005826,Edward Herbert,30,Undirected
10000887,Thomas Bedingfield,10005827,Edward Herbert,23,Undirected
10000887,Thomas Bedingfield,10005962,Roger Hill,44,Undirected
10000887,Thomas Bedingfield,10007698,John Lyly,14,Undirected
10000887,Thomas Bedingfield,10008308,John Milton,14,Undirected
10000887,Thomas Bedingfield,10008309,John Milton,39,Undirected
10000887,Thomas Bedingfield,10010283,Thomas Richardson,18,Undirected
10000887,Thomas Bedingfield,10011372,Edmund Spenser,11,Undirected
10000887,Thomas Bedingfield,10011670,Charles Stuart,35,Undirected
10000887,Thomas Bedingfield,10011915,Francis Thorpe,31,Undirected
10000887,Thomas Bedingfield,10012632,William Webbe,13,Undirected
10000888,William Bedloe,10000898,Aphra Behn,36,Undirected
10000888,William Bedloe,10001026,Vere Bertie,48,Undirected
10000888,William Bedloe,10001806,Gilbert Burnet,16,Undirected
10000888,William Bedloe,10001845,Arthur Bury,43,Undirected
10000888,William Bedloe,10002051,Henry Care,37,Undirected
10000888,William Bedloe,10002127,William Carstares,42,Undirected
10000888,William Bedloe,10002651,Edward Coleman,28,Undirected
10000888,William Bedloe,10002696,Edward Colman,42,Undirected
10000888,William Bedloe,10002842,James Corker,70,Undirected
10000888,William Bedloe,10002910,Henry Coventry,52,Undirected
10000888,William Bedloe,10003083,Samuel Crossman,46,Undirected
10000888,William Bedloe,10003255,Thomas Dangerfield,52,Undirected
10000888,William Bedloe,10003755,Stephen Dugdale,40,Undirected
10000888,William Bedloe,10003757,Richard Duke,47,Undirected
10000888,William Bedloe,10004046,John Evelyn,16,Undirected
10000888,William Bedloe,10004049,Mary Evelyn,22,Undirected
10000888,William Bedloe,10004267,Heneage Finch,13,Undirected
10000888,William Bedloe,10004268,Heneage Finch,11,Undirected
10000888,William Bedloe,10004636,John Gadbury,38,Undirected
10000888,William Bedloe,10004904,Edmund Berry Godfrey,67,Undirected
10000888,William Bedloe,10004905,Michael Godfrey,23,Undirected
10000888,William Bedloe,10005571,Benjamin Harris,11,Undirected
10000888,William Bedloe,10005663,Charles Hatton,43,Undirected
10000888,William Bedloe,10005846,William Herbert,25,Undirected
10000888,William Bedloe,10005847,William Herbert,16,Undirected
10000888,William Bedloe,10006283,William Howard,28,Undirected
10000888,William Bedloe,10006284,William Howard,26,Undirected
10000888,William Bedloe,10006482,William Ireland,65,Undirected
10000888,William Bedloe,10006718,William Jones,11,Undirected
10000888,William Bedloe,10006719,William Jones,20,Undirected
10000888,William Bedloe,10007066,Roger L'Estrange,61,Undirected
10000888,William Bedloe,10007133,Richard Langhorne,84,Undirected
10000888,William Bedloe,10007390,David Lewis,46,Undirected
10000888,William Bedloe,10007531,William Lloyd,14,Undirected
10000888,William Bedloe,10007532,William Lloyd,12,Undirected
10000888,William Bedloe,10007690,Narcissus Luttrell,28,Undirected
10000888,William Bedloe,10007859,Lorenzo Magalotti,47,Undirected
10000888,William Bedloe,10009069,Titus Oates,100,Undirected
10000888,William Bedloe,10009279,Roger Palmer,43,Undirected
10000888,William Bedloe,10009640,Robert Peyton,19,Undirected
10000888,William Bedloe,10009908,Miles Prance,98,Undirected
10000888,William Bedloe,10009927,Anne Price,25,Undirected
10000888,William Bedloe,10010824,William Scroggs,79,Undirected
10000888,William Bedloe,10011671,Charles Stuart,44,Undirected
10000888,William Bedloe,10011996,Israel Tonge,51,Undirected
10000888,William Bedloe,10012171,Thomas Twisden,45,Undirected
10000888,William Bedloe,10012416,George Wakeman,88,Undirected
10000888,William Bedloe,10012777,Thomas Whitbread,65,Undirected
10000888,William Bedloe,10012933,Joseph Williamson,34,Undirected
10000888,William Bedloe,10013073,Hannah Wolley,25,Undirected
10000888,William Bedloe,10013276,Catherine ,44,Undirected
10000889,Thomas Bedwell,10000890,William Bedwell,76,Undirected
10000889,Thomas Bedwell,10001553,Henry Briggs,71,Undirected
10000889,Thomas Bedwell,10002176,Isaac Casaubon,13,Undirected
10000889,Thomas Bedwell,10006138,Thomas Hood,16,Undirected
10000889,Thomas Bedwell,10008472,Richard More,60,Undirected
10000889,Thomas Bedwell,10010063,Thomas Radcliffe,60,Undirected
10000889,Thomas Bedwell,10011681,James Stuart,16,Undirected
10000889,Thomas Bedwell,10013145,Edward Wright,16,Undirected
10000890,William Bedwell,10001184,Edward Blount,30,Undirected
10000890,William Bedwell,10001214,Samuel Bochart,47,Undirected
10000890,William Bedwell,10001553,Henry Briggs,45,Undirected
10000890,William Bedwell,10002176,Isaac Casaubon,32,Undirected
10000890,William Bedwell,10002177,Meric Casaubon,47,Undirected
10000890,William Bedwell,10002185,Edmund Castell,13,Undirected
10000890,William Bedwell,10002366,Robert Chester,27,Undirected
10000890,William Bedwell,10002484,John Clarke,12,Undirected
10000890,William Bedwell,10003990,Thomas Erpenius,85,Undirected
10000890,William Bedwell,10004483,John Fortescue,55,Undirected
10000890,William Bedwell,10004718,Thomas Gataker,47,Undirected
10000890,William Bedwell,10005826,Edward Herbert,57,Undirected
10000890,William Bedwell,10006138,Thomas Hood,31,Undirected
10000890,William Bedwell,10006521,Henry Jacob,43,Undirected
10000890,William Bedwell,10007175,William Laud,56,Undirected
10000890,William Bedwell,10007457,Augustine Lindsell,47,Undirected
10000890,William Bedwell,10008546,Thomas Morton,33,Undirected
10000890,William Bedwell,10008547,Thomas Morton,14,Undirected
10000890,William Bedwell,10008729,Richard Neile,45,Undirected
10000890,William Bedwell,10009400,Matthias Pasor,21,Undirected
10000890,William Bedwell,10009786,Edward Pococke,35,Undirected
10000890,William Bedwell,10010872,John Selden,78,Undirected
10000890,William Bedwell,10011670,Charles Stuart,40,Undirected
10000890,William Bedwell,10011681,James Stuart,36,Undirected
10000890,William Bedwell,10012152,Peter Turner,18,Undirected
10000890,William Bedwell,10012364,Augustine Vincent,12,Undirected
10000890,William Bedwell,10012573,Simon Wastell,48,Undirected
10000890,William Bedwell,10012756,Abraham Wheelocke,63,Undirected
10000890,William Bedwell,10013044,George Wither,14,Undirected
10000890,William Bedwell,10013145,Edward Wright,28,Undirected
10000891,Thomas Bedyll,10001084,John Bird,45,Undirected
10000891,Thomas Bedyll,10003061,Thomas Cromwell,90,Undirected
10000891,Thomas Bedyll,10003062,Thomas Cromwell,40,Undirected
10000891,Thomas Bedyll,10004061,William Exmew,49,Undirected
10000891,Thomas Bedyll,10004238,John Fewterer,40,Undirected
10000891,Thomas Bedyll,10004288,John Fisher,28,Undirected
10000891,Thomas Bedyll,10005504,Katherine Hapsburg,38,Undirected
10000891,Thomas Bedyll,10005563,Nicholas Harpsfield,64,Undirected
10000891,Thomas Bedyll,10007254,Edward Lee,25,Undirected
10000891,Thomas Bedyll,10007265,Rowland Lee,75,Undirected
10000891,Thomas Bedyll,10007580,John London,94,Undirected
10000891,Thomas Bedyll,10008475,Thomas More,57,Undirected
10000891,Thomas Bedyll,10008789,Sebastian Newdigate,24,Undirected
10000891,Thomas Bedyll,10009134,John Oliver,39,Undirected
10000891,Thomas Bedyll,10009613,William Petre,31,Undirected
10000891,Thomas Bedyll,10009794,David Pole,37,Undirected
10000891,Thomas Bedyll,10012132,Cuthbert Tunstal,25,Undirected
10000891,Thomas Bedyll,10012267,Stephen Vaughan,26,Undirected
10000891,Thomas Bedyll,10012539,William Warham,74,Undirected
10000891,Thomas Bedyll,10012826,Richard Whitford,54,Undirected
10000893,Thomas Beedome,10001239,Henry Bold,53,Undirected
10000893,Thomas Beedome,10001494,Richard Brathwaite,23,Undirected
10000893,Thomas Beedome,10002281,Robert Chamberlain,16,Undirected
10000893,Thomas Beedome,10002282,Robert Chamberlain,13,Undirected
10000893,Thomas Beedome,10002283,Robert Chamberlain,11,Undirected
10000893,Thomas Beedome,10002626,Edward Coke,12,Undirected
10000893,Thomas Beedome,10002875,John Cotgrave,30,Undirected
10000893,Thomas Beedome,10002887,Charles Cotton,13,Undirected
10000893,Thomas Beedome,10003577,John Donne,37,Undirected
10000893,Thomas Beedome,10003578,John Donne,14,Undirected
10000893,Thomas Beedome,10004878,Henry Glapthorne,76,Undirected
10000893,Thomas Beedome,10005668,Elizabeth Hatton,13,Undirected
10000893,Thomas Beedome,10006720,Benjamin Jonson,66,Undirected
10000893,Thomas Beedome,10006725,Thomas Jordan,17,Undirected
10000893,Thomas Beedome,10007981,Shackerley Marmion,20,Undirected
10000893,Thomas Beedome,10008680,Thomas Nabbes,71,Undirected
10000893,Thomas Beedome,10011008,Samuel Sheppard,22,Undirected
10000893,Thomas Beedome,10011805,John Tatham,23,Undirected
10000893,Thomas Beedome,10013044,George Wither,51,Undirected
10000894,George Beesley,10002571,Margaret Clitherow,46,Undirected
10000895,Christopher Beeston,10000896,William Beeston,70,Undirected
10000895,Christopher Beeston,10000897,William Beeston,59,Undirected
10000895,Christopher Beeston,10001087,Theophilus Bird,67,Undirected
10000895,Christopher Beeston,10001584,Richard Brome,67,Undirected
10000895,Christopher Beeston,10002318,George Chapman,26,Undirected
10000895,Christopher Beeston,10003682,Thomas Drewe,50,Undirected
10000895,Christopher Beeston,10004449,John Ford,24,Undirected
10000895,Christopher Beeston,10004571,Thomas Freeman,13,Undirected
10000895,Christopher Beeston,10004878,Henry Glapthorne,31,Undirected
10000895,Christopher Beeston,10004925,Thomas Goffe,47,Undirected
10000895,Christopher Beeston,10005164,Thomas Greene,82,Undirected
10000895,Christopher Beeston,10005296,Richard Gunnell,80,Undirected
10000895,Christopher Beeston,10005607,Charles Hart,13,Undirected
10000895,Christopher Beeston,10005787,William Heminges,27,Undirected
10000895,Christopher Beeston,10005830,Henry Herbert,33,Undirected
10000895,Christopher Beeston,10005831,Henry Herbert,25,Undirected
10000895,Christopher Beeston,10005832,Henry Herbert,45,Undirected
10000895,Christopher Beeston,10005908,Thomas Heywood,45,Undirected
10000895,Christopher Beeston,10006720,Benjamin Jonson,32,Undirected
10000895,Christopher Beeston,10006725,Thomas Jordan,24,Undirected
10000895,Christopher Beeston,10007981,Shackerley Marmion,25,Undirected
10000895,Christopher Beeston,10008070,Philip Massinger,19,Undirected
10000895,Christopher Beeston,10008271,Thomas Middleton,19,Undirected
10000895,Christopher Beeston,10008338,Michael Mohun,55,Undirected
10000895,Christopher Beeston,10009083,John Ogilby,31,Undirected
10000895,Christopher Beeston,10009575,Richard Perkins,45,Undirected
10000895,Christopher Beeston,10009671,Augustine Phillips,56,Undirected
10000895,Christopher Beeston,10010108,Thomas Randolph,26,Undirected
10000895,Christopher Beeston,10010140,Thomas Rawlins,22,Undirected
10000895,Christopher Beeston,10010266,Nathanael Richards,44,Undirected
10000895,Christopher Beeston,10010355,John Robinson,26,Undirected
10000895,Christopher Beeston,10010937,William Shakespeare,51,Undirected
10000895,Christopher Beeston,10011052,James Shirley,57,Undirected
10000896,William Beeston,10001087,Theophilus Bird,27,Undirected
10000896,William Beeston,10001584,Richard Brome,36,Undirected
10000896,William Beeston,10001647,John Browne,13,Undirected
10000896,William Beeston,10002606,William Coddington,63,Undirected
10000896,William Beeston,10003300,William Davenant,40,Undirected
10000896,William Beeston,10003682,Thomas Drewe,18,Undirected
10000896,William Beeston,10004359,Richard Flecknoe,20,Undirected
10000896,William Beeston,10004449,John Ford,32,Undirected
10000896,William Beeston,10005859,William Herrick,28,Undirected
10000896,William Beeston,10006419,Edward Hutchinson,39,Undirected
10000896,William Beeston,10006720,Benjamin Jonson,45,Undirected
10000896,William Beeston,10006906,Thomas Killigrew,20,Undirected
10000896,William Beeston,10007078,Samuel Ladyman,60,Undirected
10000896,William Beeston,10007093,James Lambe,14,Undirected
10000896,William Beeston,10007588,Samuel Long,40,Undirected
10000896,William Beeston,10007702,Thomas Lynch,11,Undirected
10000896,William Beeston,10007719,Charles Lyttelton,14,Undirected
10000896,William Beeston,10008338,Michael Mohun,24,Undirected
10000896,William Beeston,10008492,Henry Morgan,28,Undirected
10000896,William Beeston,10008706,Thomas Nashe,56,Undirected
10000896,William Beeston,10008712,Robert Naunton,13,Undirected
10000896,William Beeston,10010513,William Rowley,19,Undirected
10000896,William Beeston,10010724,Thomas Savage,47,Undirected
10000896,William Beeston,10010937,William Shakespeare,57,Undirected
10000896,William Beeston,10011177,Hans Sloane,28,Undirected
10000896,William Beeston,10011534,Simeon Steward,33,Undirected
10000896,William Beeston,10011683,James Stuart,14,Undirected
10000896,William Beeston,10011710,John Suckling,20,Undirected
10000896,William Beeston,10012295,Robert Venables,12,Undirected
10000896,William Beeston,10012634,John Webster,11,Undirected
10000897,William Beeston,10001087,Theophilus Bird,49,Undirected
10000897,William Beeston,10001584,Richard Brome,62,Undirected
10000897,William Beeston,10003300,William Davenant,59,Undirected
10000897,William Beeston,10004359,Richard Flecknoe,32,Undirected
10000897,William Beeston,10005764,Gilbert Heathcote,79,Undirected
10000897,William Beeston,10006906,Thomas Killigrew,28,Undirected
10000897,William Beeston,10007093,James Lambe,34,Undirected
10000897,William Beeston,10007526,Richard Lloyd,50,Undirected
10000897,William Beeston,10007588,Samuel Long,62,Undirected
10000897,William Beeston,10007702,Thomas Lynch,79,Undirected
10000897,William Beeston,10007719,Charles Lyttelton,30,Undirected
10000897,William Beeston,10008332,Thomas Modyford,61,Undirected
10000897,William Beeston,10008338,Michael Mohun,36,Undirected
10000897,William Beeston,10008363,Christopher Monck,30,Undirected
10000897,William Beeston,10008492,Henry Morgan,56,Undirected
10000897,William Beeston,10011177,Hans Sloane,15,Undirected
10000897,William Beeston,10011671,Charles Stuart,61,Undirected
10000897,William Beeston,10011710,John Suckling,28,Undirected
10000897,William Beeston,10012295,Robert Venables,12,Undirected
10000897,William Beeston,10012987,Thomas Windsor,13,Undirected
10000898,Aphra Behn,10000992,George Berkeley,16,Undirected
10000898,Aphra Behn,10000995,Henrietta Berkeley,17,Undirected
10000898,Aphra Behn,10001036,Mary Betterton,64,Undirected
10000898,Aphra Behn,10001037,Thomas Betterton,19,Undirected
10000898,Aphra Behn,10001295,Frances Boothby,16,Undirected
10000898,Aphra Behn,10001388,John Bowman,14,Undirected
10000898,Aphra Behn,10001431,Anne Bracegirdle,78,Undirected
10000898,Aphra Behn,10001582,Henry Brome,14,Undirected
10000898,Aphra Behn,10001632,Thomas Brown,52,Undirected
10000898,Aphra Behn,10001862,Charlotte Butler,37,Undirected
10000898,Aphra Behn,10001893,Edward Byam,44,Undirected
10000898,Aphra Behn,10002119,Richard Carr,26,Undirected
10000898,Aphra Behn,10002159,Anthony Cary,13,Undirected
10000898,Aphra Behn,10002481,Jeremiah Clarke,22,Undirected
10000898,Aphra Behn,10002668,Stephen College,37,Undirected
10000898,Aphra Behn,10002696,Edward Colman,22,Undirected
10000898,Aphra Behn,10002881,Charles Cotterell,51,Undirected
10000898,Aphra Behn,10003060,Richard Cromwell,39,Undirected
10000898,Aphra Behn,10003074,Letitia Cross,37,Undirected
10000898,Aphra Behn,10003096,John Crowne,71,Undirected
10000898,Aphra Behn,10003268,Robert Danvers,20,Undirected
10000898,Aphra Behn,10003300,William Davenant,33,Undirected
10000898,Aphra Behn,10003301,William Davenant,32,Undirected
10000898,Aphra Behn,10003326,Thomas Davies,11,Undirected
10000898,Aphra Behn,10003650,John Downes,20,Undirected
10000898,Aphra Behn,10003651,John Downes,30,Undirected
10000898,Aphra Behn,10003666,James Drake,52,Undirected
10000898,Aphra Behn,10003711,John Dryden,75,Undirected
10000898,Aphra Behn,10003787,John Dunton,52,Undirected
10000898,Aphra Behn,10003807,John Dutton,17,Undirected
10000898,Aphra Behn,10004118,Francis Fane,51,Undirected
10000898,Aphra Behn,10004136,Thomas Farmer,48,Undirected
10000898,Aphra Behn,10004587,Mary Frith,43,Undirected
10000898,Aphra Behn,10004625,Benjamin Furly,41,Undirected
10000898,Aphra Behn,10004855,Charles Gildon,70,Undirected
10000898,Aphra Behn,10004904,Edmund Berry Godfrey,57,Undirected
10000898,Aphra Behn,10004905,Michael Godfrey,47,Undirected
10000898,Aphra Behn,10005209,Ford Grey,41,Undirected
10000898,Aphra Behn,10005312,James Guthrie,52,Undirected
10000898,Aphra Behn,10005326,Eleanor Gwyn,17,Undirected
10000898,Aphra Behn,10005412,Edward Halsall,27,Undirected
10000898,Aphra Behn,10005578,Joseph Harris,57,Undirected
10000898,Aphra Behn,10005607,Charles Hart,30,Undirected
10000898,Aphra Behn,10005925,Henry Higden,47,Undirected
10000898,Aphra Behn,10006132,William Hone,25,Undirected
10000898,Aphra Behn,10006182,Hildebrand Horden,49,Undirected
10000898,Aphra Behn,10006256,Henry Howard,13,Undirected
10000898,Aphra Behn,10006273,Robert Howard,28,Undirected
10000898,Aphra Behn,10006287,Emanuel Scrope Howe,31,Undirected
10000898,Aphra Behn,10006341,Margaret Hughes,22,Undirected
10000898,Aphra Behn,10006368,Pelham Humfrey,11,Undirected
10000898,Aphra Behn,10006620,Thomas Jevon,46,Undirected
10000898,Aphra Behn,10006850,Daniel Kenrick,50,Undirected
10000898,Aphra Behn,10007054,Edward Kynaston,50,Undirected
10000898,Aphra Behn,10007066,Roger L'Estrange,49,Undirected
10000898,Aphra Behn,10007262,Mary Lee,40,Undirected
10000898,Aphra Behn,10007263,Nathaniel Lee,56,Undirected
10000898,Aphra Behn,10007294,Anthony Leigh,77,Undirected
10000898,Aphra Behn,10007859,Lorenzo Magalotti,20,Undirected
10000898,Aphra Behn,10007998,Rebecca Marshall,26,Undirected
10000898,Aphra Behn,10008099,Thomas Mauleverer,14,Undirected
10000898,Aphra Behn,10008168,Matthew Medbourne,47,Undirected
10000898,Aphra Behn,10008272,Thomas Middleton,47,Undirected
10000898,Aphra Behn,10008338,Michael Mohun,54,Undirected
10000898,Aphra Behn,10008583,William Mountfort,38,Undirected
10000898,Aphra Behn,10008867,James Nokes,19,Undirected
10000898,Aphra Behn,10008900,Francis North,12,Undirected
10000898,Aphra Behn,10008907,Roger North,50,Undirected
10000898,Aphra Behn,10009069,Titus Oates,22,Undirected
10000898,Aphra Behn,10009172,Thomas Otway,45,Undirected
10000898,Aphra Behn,10009173,Thomas Otway,76,Undirected
10000898,Aphra Behn,10009347,James Parnel,22,Undirected
10000898,Aphra Behn,10009446,Henry Payne,34,Undirected
10000898,Aphra Behn,10009663,Katherine Philips,28,Undirected
10000898,Aphra Behn,10009748,Mary Pix,55,Undirected
10000898,Aphra Behn,10009764,Henry Playford,28,Undirected
10000898,Aphra Behn,10009803,E. Polewheele,48,Undirected
10000898,Aphra Behn,10009839,Samuel Pordage,28,Undirected
10000898,Aphra Behn,10009877,George Powell,40,Undirected
10000898,Aphra Behn,10009908,Miles Prance,45,Undirected
10000898,Aphra Behn,10010009,Henry Purcell,27,Undirected
10000898,Aphra Behn,10010043,Anne Quin,14,Undirected
10000898,Aphra Behn,10010680,Samuel Sandford,12,Undirected
10000898,Aphra Behn,10010805,Thomas Scott,42,Undirected
10000898,Aphra Behn,10010826,Carr Scrope,45,Undirected
10000898,Aphra Behn,10010863,Charles Sedley,32,Undirected
10000898,Aphra Behn,10010912,Edward Sexby,26,Undirected
10000898,Aphra Behn,10010932,Thomas Shadwell,84,Undirected
10000898,Aphra Behn,10010972,John Sheffield,14,Undirected
10000898,Aphra Behn,10010973,John Sheffield,21,Undirected
10000898,Aphra Behn,10011035,William Sherlock,21,Undirected
10000898,Aphra Behn,10011087,Algernon Sidney,13,Undirected
10000898,Aphra Behn,10011164,Thomas Skipwith,18,Undirected
10000898,Aphra Behn,10011251,William Smith,48,Undirected
10000898,Aphra Behn,10011285,Gilbert Soest,49,Undirected
10000898,Aphra Behn,10011319,Thomas Southerne,51,Undirected
10000898,Aphra Behn,10011334,John Spademan,47,Undirected
10000898,Aphra Behn,10011659,John Strong,11,Undirected
10000898,Aphra Behn,10011671,Charles Stuart,72,Undirected
10000898,Aphra Behn,10011672,Charles Stuart,11,Undirected
10000898,Aphra Behn,10011690,Mary Stuart,44,Undirected
10000898,Aphra Behn,10011805,John Tatham,46,Undirected
10000898,Aphra Behn,10012000,Jacob Tonson,46,Undirected
10000898,Aphra Behn,10012127,Samuel Tuke,28,Undirected
10000898,Aphra Behn,10012339,George Vertue,19,Undirected
10000898,Aphra Behn,10012532,Thomas Ward,41,Undirected
10000898,Aphra Behn,10012696,John Werden,47,Undirected
10000898,Aphra Behn,10012921,Joseph Williams,46,Undirected
10000898,Aphra Behn,10013063,Thomas Wogan,48,Undirected
10000898,Aphra Behn,10013187,William Wycherley,32,Undirected
10000898,Aphra Behn,10013308,William ,30,Undirected
10000899,Henry Beighton,10008780,Thomas Newcomen,37,Undirected
10000899,Henry Beighton,10008788,Richard Newdigate,36,Undirected
10000899,Henry Beighton,10010727,Thomas Savery,47,Undirected
10000899,Henry Beighton,10011964,John Tipper,46,Undirected
10000900,John Bekinsau,10001270,Edmund Bonner,40,Undirected
10000900,John Bekinsau,10001347,Henry Bourchier,41,Undirected
10000900,John Bekinsau,10002532,John Clerk,13,Undirected
10000900,John Bekinsau,10002533,John Clerk,30,Undirected
10000900,John Bekinsau,10002914,Miles Coverdale,47,Undirected
10000900,John Bekinsau,10004684,Stephen Gardiner,46,Undirected
10000900,John Bekinsau,10007017,William Knight,32,Undirected
10000900,John Bekinsau,10007018,William Knight,15,Undirected
10000900,John Bekinsau,10007314,John Leland,47,Undirected
10000900,John Bekinsau,10007679,Thomas Lupset,26,Undirected
10000900,John Bekinsau,10009413,Richard Pate,23,Undirected
10000900,John Bekinsau,10009418,Richard Pates,64,Undirected
10000900,John Bekinsau,10009441,William Paulet,36,Undirected
10000900,John Bekinsau,10009442,William Paulet,11,Undirected
10000900,John Bekinsau,10009799,Reginald Pole,42,Undirected
10000900,John Bekinsau,10010451,William Roper,47,Undirected
10000900,John Bekinsau,10011495,Thomas Starkey,46,Undirected
10000900,John Bekinsau,10011869,Thomas Thirlby,47,Undirected
10000900,John Bekinsau,10012119,Henry Tudor,43,Undirected
10000900,John Bekinsau,10013079,Thomas Wolsey,18,Undirected
10000900,John Bekinsau,10013212,Thomas Wynter,77,Undirected
10000901,Henry Belasyse,10000904,Thomas Belasyse,37,Undirected
10000901,Henry Belasyse,10000974,Robert Benson,44,Undirected
10000901,Henry Belasyse,10001867,James Butler,16,Undirected
10000901,Henry Belasyse,10002418,Hugh Cholmley,24,Undirected
10000901,Henry Belasyse,10003927,John Eliot,43,Undirected
10000901,Henry Belasyse,10006459,George I,22,Undirected
10000901,Henry Belasyse,10008376,John Monro,54,Undirected
10000901,Henry Belasyse,10009033,Charles O'Hara,53,Undirected
10000901,Henry Belasyse,10009034,James O'Hara,28,Undirected
10000901,Henry Belasyse,10011670,Charles Stuart,20,Undirected
10000901,Henry Belasyse,10012694,Thomas Wentworth,16,Undirected
10000901,Henry Belasyse,10013308,William ,20,Undirected
10000902,John Belasyse,10000904,Thomas Belasyse,53,Undirected
10000902,John Belasyse,10000923,Thomas Bellasis,55,Undirected
10000902,John Belasyse,10001287,George Booth,34,Undirected
10000902,John Belasyse,10001288,George Booth,19,Undirected
10000902,John Belasyse,10004904,Edmund Berry Godfrey,53,Undirected
10000902,John Belasyse,10007100,John Lambert,43,Undirected
10000902,John Belasyse,10009440,John Paulet,53,Undirected
10000902,John Belasyse,10009844,George Porter,49,Undirected
10000902,John Belasyse,10010200,John Reresby,53,Undirected
10000902,John Belasyse,10011670,Charles Stuart,11,Undirected
10000902,John Belasyse,10011671,Charles Stuart,21,Undirected
10000902,John Belasyse,10012958,Richard Willys,42,Undirected
10000903,Mary Belasyse,10000904,Thomas Belasyse,44,Undirected
10000903,Mary Belasyse,10002511,Elizabeth Claypole,51,Undirected
10000903,Mary Belasyse,10002512,John Claypole,56,Undirected
10000903,Mary Belasyse,10003055,Elizabeth Cromwell,76,Undirected
10000903,Mary Belasyse,10003056,Henry Cromwell,22,Undirected
10000903,Mary Belasyse,10003058,Oliver Cromwell,26,Undirected
10000903,Mary Belasyse,10003060,Richard Cromwell,12,Undirected
10000903,Mary Belasyse,10004100,Thomas Fairfax,13,Undirected
10000903,Mary Belasyse,10004101,Thomas Fairfax,16,Undirected
10000903,Mary Belasyse,10004102,Thomas Fairfax,16,Undirected
10000903,Mary Belasyse,10004362,Bridget Fleetwood,43,Undirected
10000903,Mary Belasyse,10004551,Thomas Frankland,25,Undirected
10000903,Mary Belasyse,10008364,George Monck,20,Undirected
10000903,Mary Belasyse,10010551,Frances Russell,57,Undirected
10000903,Mary Belasyse,10011671,Charles Stuart,19,Undirected
10000903,Mary Belasyse,10011683,James Stuart,13,Undirected
