SDFB_ID,Prefix,First Name,Last Name,Suffix,Title,All Search Names,Gender,Historical Significance,Birth Year Type,Extant Birth Year,Alternate Birth Year,Death Year Type,Extant Death Year,Alternate Death Year
10010980,,Ralph,Sheldon,,,Ralph Sheldon,"male
",antiquary,IN,1623,1623,IN,1684,1684
10004474,Sir,Richard,Forster,,,Richard Forster,"male
",courtier and financier,CA,1585,1585,IN,1661,1661
10002526,,John,Clement,,,John Clement,"male
",physician,AF,1462,NA,IN,1572,1572
10002527,,Margaret,Clement,,,Margaret Clement,"female
",adopted daughter of Sir Thomas More,IN,1508,1508,IN,1570,1570
10009887,,Henry,Powle,,,Henry Powle,"male
",politician,IN,1630,1630,IN,1692,1692
10002881,Sir,Charles,Cotterell,,,Sir Charles Cotterell,"male
",courtier and translator,IN,1615,NA,IN,1701,NA
10005455,,John,Hamilton,,,John Hamilton,"male
",politician,IN,1656,1656,IN,1708,1708
10005599,,Thomas,Harrison,,,Thomas Harrison,"male
",,IN,1652,1652,IN,1674,1674
10007096,,Thomas,Lambe,,,Thomas Lambe,"male
",Baptist preacher and soapboiler,IN,1629,1629,IN,1661,1661
10009888,,Nathaniel,Powle,,,Nathaniel Powle,"male
",colonist in America,AF,1512,NA,IN,1622,1622
10007954,,John,Mapletoft,,,John Mapletoft,"male
",physician and Church of England clergyman,IN,1631,1631,IN,1721,1721
10003896,,Thomas,Edwards,,,Thomas Edwards,"male
",Church of England clergyman and religious controversialist,IN,1599,1599,IN,1648,1648
10004160,,John,Feckenham,,,John Feckenham,"male
",abbot of Westminster,IN,1510,1510,IN,1584,1584
10002532,,John,Clerk,,,John Clerk,"male
",author,AF,1442,NA,IN,1552,1552
10010717,,John,Savage,,,John Savage,"male
",engraver and printseller,IN,1683,1683,IN,1701,1701
10012299,,Thomas,Venner,,,Thomas Venner,"male
",rebel,IN,1641,1641,BF,1751,NA
10013134,Sir,Robert,Wotton,"of Boughton Malherbe, Kent",,Sir Robert Wotton,"male
",administrator,CA,1463,NA,IN,1524,NA
10003106,,Henry,Cuffe,,,Henry Cuffe,"male
",classical scholar and secretary to the earl of Essex,IN,1562,1563,IN,1601,1601
10011490,,Robert,Stapylton,,,Sir Robert Stapleton,"male
",translator and playwright,IN,1607,1609,IN,1669,NA
10004923,,John,Goffe,,,John Goffe,"male
",Church of England clergyman,BF/IN,1610,1610,IN,1661,1661
10003109,Sir,Thomas,Cullum,,,Thomas Cullum,"male
",local politician,IN,1587,1587,IN,1664,1664
10008644,,John,Murray,,,John Murray,"male
",library agent and book collector,IN,1670,1671,IN,1748,1748
10002797,,Thomas,Cooper,,,Thomas Cooper,"male
",Church of England clergyman and writer on witchcraft,IN,1569,1570,AF/IN,1626,1626
10004880,,George,Gledstanes,,,George Gledstanes,"male
",archbishop of St Andrews,IN,1562,1562,IN,1615,1615
10003110,,Richard,Culmer,,,Richard Culmer,"male
",Church of England clergyman and iconoclast,IN,1597,1597,IN,1662,1662
10005327,,Francis,Gwyn,,,Francis Gwyn,"male
",politician and government official,IN,1648,1649,IN,1734,1734
10005911,,Edmund,Hickeringill,,,Edmund Hickeringill,"male
",Church of England clergyman and religious controversialist,IN,1631,1631,IN,1708,1708
10011853,,John,Terry,,,John Terry,"male
",Church of England clergyman,IN,1555,1555,IN,1625,1625
10002533,,John,Clerk,,,John Clerk,"male
",diplomat and bishop of Bath and Wells,IN,1481,1482,IN,1541,1541
10008130,Sir,Theodore Turquet de,Mayerne,,,Theodore Turquet de Mayerne,"male
",physician,IN,1573,1573,IN,1655,1655
10005328,,Owen,Gwyn,,,Owen Gwyn,"male
",college head,AF,1523,NA,IN,1633,1633
10009902,,John,Poyntz,,,John Poyntz,"male
",naval officer,IN,1639,1639,IN,1665,1665
10010718,,Richard,Savage,,,Richard Savage,"male
",army officer and politician,IN,1654,1654,IN,1712,1712
10002800,Sir,Charles,Coote,,,Charles Coote,"male
",soldier and political administrator,AF,1532,NA,IN,1642,1642
10002535,Sir,John,Clerk,of Penicuik,,John Clerk of Penicuik,"male
",politician and antiquary,IN,1676,1676,IN,1755,1755
10007894,Sir,Nicholas,Malby,,,Nicholas Malby,"male
",soldier and president of Connacht,IN,1530,1530,IN,1584,1584
10003751,,Thomas,Dugard,,,Thomas Dugard,"male
",Church of England clergyman and diarist,IN,1608,1608,IN,1683,1683
10004252,,Nathaniel,Fiennes,,,Nathaniel Fiennes,"male
",politician and army officer,IN,1607,1608,IN,1669,1669
10005704,,Thomas,Hawley,,,Thomas Hawley,"male
",herald,AF,1447,NA,IN,1557,1557
10003469,,Robert,Devereux,,,Robert Devereux,"male
",soldier and politician,IN,1565,1565,IN,1601,1601
10002542,,Richard,Clerke,,,Richard Clerke,"male
",Church of England clergyman,AF,1524,NA,IN,1634,1634
10005329,,Richard,Gwyn,,,Richard Gwyn,"male
",martyr and Welsh-language poet,IN,1537,1537,IN,1584,1584
10005330,,Robert,Gwyn,,,Robert Gwyn,"male
",Roman Catholic priest and author,CA,1540,1540,CA,1604,1604
10007999,,Richard,Marshall,,,Richard Marshall,"male
","dean of Christ Church, Oxford, and Roman Catholic priest",IN,1517,1517,AF/IN,1575,1575
10006679,,Ambrose,Jones,,,Ambrose Jones,"male
",bishop of Kildare,AF,1568,NA,IN,1678,1678
10004163,,Basil,Feilding,,,Basil Feilding,"male
",parliamentarian army officer and politician,IN,1608,1608,IN,1675,1675
10006637,,Esther,Johnson,,,Esther Johnson,"female
",friend of Jonathan Swift,IN,1681,1681,IN,1728,1728
10012897,,Robert,Wilks,,,Robert Wilks,"male
",actor and theatre manager,CA,1665,NA,IN,1732,NA
10003112,Sir,Cheney,Culpeper,,,Cheney Culpeper,"male
",advocate of political reform and technological innovation,IN,1601,1601,IN,1663,1663
10004751,,Jenny,Geddes,,,Jenny Geddes,"female
",supposed religious activist,BF,1637,1637,AF,1637,1637
10003114,,John,Culpeper,,,John Culpeper,"male
",rebel leader in Carolina,IN,1644,1644,IN,1691,1694
10002913,Sir,William,Coventry,,,William Coventry,"male
",politician,IN,1627,1627,IN,1686,1686
10004615,,William,Fuller,,,William Fuller,"male
",religious radical,AF,1476,NA,CA,1586,1586
10010719,,Richard,Savage,,,Richard Savage,"male
",poet and playwright,IN,1697,1698,IN,1743,1743
10003752,,William,Dugard,,,William Dugard,"male
",schoolmaster and printer,IN,1606,1606,IN,1662,1662
10002544,,John,Cleveland,,,John Cleveland,"male
",poet,IN,1613,1613,IN,1658,1658
10002882,,Francis,Cottington,,,Francis Cottington,"male
",diplomat and politician,CA,1579,1579,IN,1652,1652
10002883,,George,Cottington,,,George Cottington,"male
",artist,AF,1538,NA,BF/IN,1648,1648
10009890,,Charles,Powlett,,,Charles Powlett,"male
",politician,IN,1685,1685,IN,1754,1754
10004165,,William,Feilding,,,William Feilding,"male
",naval officer and courtier,IN,1587,1587,IN,1643,1643
10005417,,Timothy,Halton,,,Timothy Halton,"male
",college head,IN,1633,1633,IN,1704,1704
10007099,,John,Lambert,,,John Lambert,"male
",religious radical,AF,1428,NA,IN,1538,1538
10003115,,Nicholas,Culpeper,,,Nicholas Culpeper,"male
",physician and astrologer,IN,1616,1616,IN,1654,1654
10005332,Sir,Rowland,Gwynne,,,Rowland Gwynne,"male
",politician,IN,1659,1659,IN,1726,1726
10002801,,Charles,Coote,,,Charles Coote,"male
",army officer and politician,IN,1610,1610,IN,1661,1661
10009971,Sir,Edmund,Probyn,,,Edmund Probyn,"male
",judge,IN,1678,1678,IN,1742,1742
10003118,,Thomas,Culpeper,,,Thomas Culpeper,"male
",colonial governor,IN,1635,1635,IN,1689,1689
10006751,,Henri,Justel,,,Henri Justel,"male
",librarian,IN,1620,1620,IN,1693,1693
10003755,,Stephen,Dugdale,,,Stephen Dugdale,"male
",informer,AF,1573,NA,IN,1683,1683
10009893,Sir,Thomas,Powys,,,Thomas Powys,"male
",judge and politician,IN,1649,1649,IN,1719,1719
10005333,,John,Gwynneth,,,John Gwynneth,"male
",composer and polemicist,AF,1450,NA,IN,1560,1563
10003120,,Anthony,Culverwell,,,Anthony Culverwell,"male
",,IN,1559,1559,IN,1612,1612
10009894,,John,Poyer,,,John Poyer,"male
",merchant and army officer,AF,1539,NA,IN,1649,1649
10013017,Sir,William,Winter,,,William Winter,"male
",naval administrator,IN,1525,1525,IN,1589,1589
10004185,,Dudley,Fenner,,,Dudley Fenner,"male
",Church of England clergyman and Calvinist theologian,IN,1558,1558,IN,1587,1587
10002803,,Richard,Coote,,,Richard Coote,"male
",politician and colonial governor,IN,1636,1636,IN,1701,1701
10007564,,Adam,Loftus,,,Adam Loftus,"male
",lord chancellor of Ireland,IN,1568,1568,IN,1643,1643
10011082,,Richard,Sibbes,,,Richard Sibbes,"male
",Church of England clergyman,CA,1577,1577,IN,1635,1635
10002547,Sir,Conyers,Clifford,,,Conyers Clifford,"male
",soldier and president of Connacht,AF,1489,NA,IN,1599,1599
10010722,,Thomas,Savage,,,Thomas Savage,"male
",administrator and archbishop of York,AF,1397,NA,IN,1507,1507
10007517,,Humphrey,Lloyd,,,Humphrey Lloyd,"male
",bishop of Bangor,IN,1610,1610,IN,1689,1689
10011166,,John,Skot,,,John Skot,"male
",printer,IN,1521,1521,IN,1537,1537
10008645,,John,Murray,,,John Murray,"male
",army officer and politician,IN,1685,1685,IN,1752,1752
10007694,,Thomas,Lydiat,,,Thomas Lydiat,"male
",chronologist,IN,1572,1572,IN,1646,1646
10007898,Sir,Thomas,Malet,,,Thomas Malet,"male
",judge and politician,IN,1582,1582,IN,1665,1665
10003296,,John,Dauncey,,,John Dauncey,"male
",author and translator,IN,1660,1660,IN,1663,1663
10010723,,Thomas,Savage,,,Thomas Savage,"male
",interpreter in America,IN,1594,1595,CA,1633,1633
10003252,,Bartholomew,Dandridge,,,Bartholomew Dandridge,"male
",portrait painter,IN,1691,1691,AF/IN,1754,1754
10010728,Sir,George,Savile,,,George Savile,"male
",,IN,1549,1550,IN,1622,1622
10009459,,Thomas,Peacock,,,Thomas Peacock,"male
",college head,AF,1471,NA,AF/IN,1581,1581
10006277,Lord,Thomas,Howard,,,Thomas Howard,"male
",courtier,IN,1512,1512,IN,1537,1537
10004253,,Thomas,Fiennes,,,Thomas Fiennes,"male
",nobleman and murderer,BF/IN,1516,1516,IN,1541,1541
10002550,,George,Clifford,,,George Clifford,"male
",courtier and privateer,IN,1558,1558,IN,1605,1605
10002551,,Henry,Clifford,,,Henry Clifford,"male
",magnate,IN,1454,1454,IN,1523,1523
10005334,,Henry,Gyles,,,Henry Gyles,"male
",glass painter,IN,1646,1646,IN,1709,1709
10009830,Sir,Thomas,Pope,,,Thomas Pope,"male
","founder of Trinity College, Oxford",IN,1507,1507,IN,1559,1559
10005335,,Mascal,Gyles,,,Mascal Gyles,"male
",Church of England clergyman and writer,IN,1595,1596,IN,1652,1652
10002808,Sir,Anthony,Cope,,,Anthony Cope,"male
",politician,IN,1548,1550,IN,1614,1614
10002552,,Henry,Clifford,,,Henry Clifford,"male
",magnate,IN,1493,1493,IN,1542,1542
10004529,,Richard,Fox,,,Richard Fox,"male
","administrator, bishop of Winchester, and founder of Corpus Christi College, Oxford",IN,1447,1448,IN,1528,1528
10004882,Sir,Thomas,Glemham,,,Thomas Glemham,"male
",royalist army officer,IN,1595,1595,IN,1649,1649
10011188,,Aaron,Smith,,,Aaron Smith,"male
",conspirator and lawyer,AF,1591,NA,IN,1701,1701
10009841,,John,Porteous,,,John Porteous,"male
",army officer and victim of crowd violence,IN,1695,1695,IN,1736,1736
10002914,,Miles,Coverdale,,,Miles Coverdale,"male
",Bible translator and bishop of Exeter,IN,1488,1488,IN,1569,1569
10013058,,James,Wodrow,,,James Wodrow,"male
",Church of Scotland minister and university teacher,IN,1637,1637,IN,1707,1707
10002916,,William,Coward,,,William Coward,"male
",merchant and benefactor of the Coward Trust,IN,1647,1648,IN,1738,1738
10007671,,Jane,Lumley,,,Jane Lumley,"female
",translator,IN,1537,1537,IN,1578,1578
10002553,,Henry,Clifford,,,Henry Clifford,"male
",magnate,IN,1517,1517,IN,1570,1570
10005445,,James,Hamilton,,,James Hamilton,"male
",magnate,IN,1537,1538,IN,1609,1609
10003121,,Ezekiel,Culverwell,,,Ezekiel Culverwell,"male
",,IN,1554,1554,IN,1631,1631
10008884,,Isaac,Norris,,,Isaac Norris,"male
",colonial official and merchant,IN,1671,1671,IN,1735,1735
10004530,Sir,Stephen,Fox,,,Stephen Fox,"male
",financier and government official,IN,1627,1627,IN,1716,1716
10002836,Sir,William,Cordell,,,William Cordell,"male
",lawyer and speaker of the House of Commons,IN,1522,1522,IN,1581,1581
10012116,King,Edward,Tudor,VI,,King Edward,"male
",king of England and Ireland,IN,1537,1537,IN,1553,1553
10008646,,Robert,Murray,,,Robert Murray,"male
",financier and writer on trade,IN,1633,1633,CA,1725,1725
10005337,,Theodore,Haak,,,Theodore Haak,"male
",translator and natural philosopher,IN,1605,1605,IN,1690,1690
10003470,,Robert,Devereux,,,Robert Devereux,"male
",parliamentarian army officer,IN,1591,1591,IN,1646,1646
10003123,,Nathaniel,Culverwell,,,Nathaniel Culverwell,"male
",philosopher and theologian,IN,1619,1619,IN,1651,1651
10002809,Sir,John,Cope,,,Sir John Cope,"male
",army officer,IN,1690,1690,IN,1760,1760
10009896,Sir,Edward,Poynings,,,Edward Poynings,"male
","administrator, soldier, and diplomat",IN,1459,1459,IN,1521,1521
10005339,,William,Habington,,,William Habington,"male
",poet,IN,1605,1605,IN,1654,1654
10007568,,Robert,Logan,of Restalrig,,Robert Logan of Restalrig,"male
",landowner and conspirator,IN,1555,1555,IN,1606,1606
10008616,,John,Mundy,,,John Mundy,"male
",organist and composer,IN,1555,1555,IN,1630,1630
10002554,,Henry,Clifford,,,Henry Clifford,"male
",local politician and royalist army officer,IN,1592,1592,IN,1643,1643
10002840,,Katherine,Corey,,,Katherine Corey,"female
",actress,CA,1635,1635,BF,1745,NA
10008647,,Thomas,Murray,,,Thomas Murray,"male
",royal tutor and college head,IN,1564,1564,IN,1623,1623
10009702,,Evelyn,Pierrepont,,,Evelyn Pierrepont,"male
",politician,IN,1667,1667,IN,1726,1726
10005601,,William,Harrison,,,William Harrison,"male
",historian and topographer,IN,1535,1535,IN,1593,1593
10011759,,Richard,Symonds,,,Richard Symonds,"male
",royalist soldier and antiquary,IN,1617,1617,IN,1660,1660
10003124,,Nicholas,Culverwell,,,Nicholas Culverwell,"male
",,AF,1459,NA,IN,1569,1569
10002565,,Edward Fiennes de,Clinton,,,Edward Fiennes de Clinton,"male
",military commander,IN,1512,1512,IN,1585,1585
10002566,,Elizabeth,Clinton,,,Elizabeth Clinton,"female
",noblewoman and writer,CA,1574,1574,CA,1630,1630
10003471,,Walter,Devereux,,,Walter Devereux,"male
",administrator and nobleman,IN,1489,1489,IN,1558,1558
10009807,Sir,Hugh,Pollard,,,Hugh Pollard,"male
",royalist army officer and court official,IN,1603,1603,IN,1666,1666
10012546,Sir,Edward,Warner,,,Edward Warner,"male
",soldier,IN,1511,1511,IN,1565,1565
10002557,,Martin,Clifford,,,Martin Clifford,"male
",headmaster and author,IN,1624,1624,IN,1677,1677
10002556,,Margaret,Clifford,,,Margaret Clifford,"female
",noblewoman,IN,1560,1560,IN,1616,1616
10009267,Sir,Geoffrey,Palmer,,,Geoffrey Palmer,"male
",lawyer and politician,IN,1598,1598,IN,1670,1670
10002567,,Elizabeth Fiennes de,Clinton,,,Elizabeth Fiennes de Clinton,"female
",noblewoman,CA,1528,1528,IN,1589,1589
10009246,,William,Paget,,,William Paget,"male
",diplomat and administrator,IN,1505,1506,IN,1563,1563
10009897,,Thomas,Poynings,,,Thomas Poynings,"male
",soldier and courtier,CA,1512,1512,IN,1545,1545
10002558,,Thomas,Clifford,,,Thomas Clifford,"male
",politician,IN,1630,1630,IN,1673,1673
10006152,,John,Hooper,,,John Hooper,"male
",bishop of Gloucester and Worcester and protestant martyr,IN,1495,1500,IN,1555,1555
10004001,,John,Erskine,of Dun,,John Erskine of Dun,"male
",landowner and religious activist,IN,1509,1509,IN,1590,1590
10012398,,Nicholas,Wadham,,,Nicholas Wadham,"male
","benefactor of Wadham College, Oxford",IN,1531,1532,IN,1609,1609
10004531,,Elizabeth,Foxcroft,,,Elizabeth Foxcroft,"female
",theosophist,IN,1600,1600,IN,1679,1679
10009247,,William,Paget,,,William Paget,"male
",politician,IN,1572,1572,IN,1629,1629
10002569,,Theophilus,Clinton,,Earl of Lincoln,Theophilus Clinton,"male
",NA,IN,1600,NA,IN,1667,NA
10002842,,James,Corker,,,James Corker,"male
",abbot of Lambspring,IN,1636,1636,IN,1715,1715
10002917,,William,Coward,,,William Coward,"male
",physician and theological writer,IN,1656,1657,BF/IN,1725,1725
10012770,Sir,Edward,Whitaker,,,Edward Whitaker,"male
",naval officer,CA,1660,1660,IN,1735,1735
10002562,Sir,Gervase,Clifton,,,Gervase Clifton,"male
",NA,BF,1600,NA,AF,1634,NA
10002563,,Richard,Clifton,,,Richard Clifton,"male
",separatist minister in the Netherlands,CA,1553,1553,IN,1616,1616
10003757,,Richard,Duke,,,Richard Duke,"male
",poet and Church of England clergyman,IN,1658,1658,IN,1711,1711
10007322,,Sampson,Lennard,,,Sampson Lennard,"male
",antiquary,AF,1523,NA,IN,1633,1633
10003125,,Richard,Culverwell,,,Richard Culverwell,"male
",,AF,1476,NA,IN,1586,1586
10009249,,William,Paget,,,William Paget,"male
",politician and diplomat,IN,1637,1637,IN,1713,1713
10005458,,Margaret,Hamilton,,,Margaret Hamilton,"female
",royalist heroine and medical practitioner,BF/IN,1625,1625,AF/IN,1694,1694
10009901,,John,Poyntz,,,John Poyntz,"male
",courtier and landowner,IN,1485,1485,IN,1544,1544
10011190,,Bernard,Smith,,,Bernard Smith,"male
",organ builder,CA,1628,1629,IN,1708,1708
10002815,Sir,Godfrey,Copley,,,Godfrey Copley,"male
",politician,IN,1653,1653,IN,1709,1709
10002813,,William,Copland,,,William Copland,"male
",printer,AF,1459,NA,IN,1569,1569
10008136,Sir,John,Maynard,,,John Maynard,"male
",politician,IN,1592,1592,IN,1658,1658
10002810,Sir,Walter,Cope,,,Walter Cope,"male
",administrator,CA,1553,1553,IN,1614,1614
10002816,,John,Copley,,,John Copley,"male
",protestant convert and Church of England clergyman,IN,1577,1577,IN,1662,1662
10005602,,William,Harrison,,,William Harrison,"male
",Roman Catholic archpriest,IN,1553,1553,IN,1621,1621
10004272,,John,Finch,,,John Finch,"male
",speaker of the House of Commons and judge,IN,1584,1584,IN,1660,1660
10002570,Sir,Christopher,Clitherow,,,Christopher Clitherow,"male
",merchant and politician,IN,1577,1578,IN,1641,1641
10013032,,Jane,Wiseman,,,Jane Wiseman,"female
",recusant and priest harbourer,AF,1500,NA,IN,1610,1610
10002572,,Alexander,Clogie,,,Alexander Clogie,"male
",Church of England clergyman and biographer,IN,1614,1614,IN,1698,1698
10002818,,Thomas,Copley,,,Thomas Copley,"male
",landowner and Roman Catholic exile,IN,1532,NA,IN,1584,NA
10005341,,Francis,Hacker,,,Francis Hacker,"male
",parliamentarian army officer and regicide,AF,1550,NA,IN,1660,1660
10002583,,John,Cobbett,,,John Cobbett,"male
",parliamentarian army officer and Leveller,AF,1547,NA,IN,1657,1657
10002586,Sir,John,Cochrane,,,John Cochrane,"male
",army officer and diplomat,CA,1604,1604,AF/IN,1657,1657
10011153,,Thomas,Skevington,,,Thomas Skevington,"male
",abbot of Beaulieu and bishop of Bangor,AF,1423,NA,IN,1533,1533
10007569,,David,Loggan,,,David Loggan,"male
",artist and engraver,IN,1634,1634,IN,1692,1692
10003760,Sir,Daniel,Dun,,,Sir Daniel Dun,"male
",ecclesiastical lawyer,IN,1544,1545,IN,1617,1617
10009254,,James,Paisible,,,James Paisible,"male
",composer and recorder player,IN,1656,1656,IN,1721,1721
10002574,,John,Clotworthy,,,John Clotworthy,"male
",politician,AF,1555,NA,IN,1665,1665
10010341,,William,Robertson,,,William Robertson,"male
",grammarian and lexicographer,IN,1651,1651,IN,1685,1685
10010730,Sir,George,Savile,,,George Savile,"male
",landowner and politician,IN,1678,1678,IN,1743,1743
10004473,,Richard,Forster,,,Richard Forster,"male
",physician,IN,1546,1546,IN,1616,1616
10002579,,William,Clyffe,,,William Clyffe,"male
",civil lawyer,AF,1448,NA,IN,1558,1558
10002580,,Morgan,Clynnog,,,Morgan Clynnog,"male
",Roman Catholic priest,CA,1558,1558,AF/IN,1619,1619
10006157,,Helen,Hope,,Countess of Haddington,Helen Hope,"female
",forester,IN,1677,1677,IN,1768,1768
10007323,,Charles,Lennox,,,Charles Lennox,"male
",landowner,IN,1672,1672,IN,1723,1723
10003126,,Richard,Culverwell,,,Richard Culverwell,"male
",,IN,1581,1582,IN,1644,1644
10011930,,Rose,Throckmorton,,,Rose Throckmorton,"female
",businesswoman and protestant exile,IN,1526,1526,IN,1613,1613
10007570,,Pierre,Loiseleur,,,Pierre Loiseleur,"male
",Reformed minister,IN,1530,1530,IN,1590,1590
10007571,,Henry,Lok,,,Henry Lok,"male
",poet,AF,1498,NA,AF/IN,1608,1608
10010731,Sir,Henry,Savile,,,Henry Savile,"male
",,IN,1499,1499,IN,1558,1558
10012603,Sir,Thomas,Watson-Wentworth,,"Earl of Malton, Marquess of Rockingham",Thomas Watson-Wentworth,"male
",NA,IN,1603,NA,IN,1750,NA
10003763,,Gavin,Dunbar,,,Gavin Dunbar,"male
",administrator and bishop of Aberdeen,IN,1454,1456,IN,1532,1532
10009903,Sir,Nicholas,Poyntz,,,Nicholas Poyntz,"male
",courtier and landowner,BF/IN,1510,1510,IN,1556,1556
10003334,,Richard,Davis,,,Richard Davis,"male
",bookseller,IN,1617,1618,IN,1693,1700
10002844,,John,Cornelius,,,John Cornelius,"male
",Roman Catholic priest,IN,1557,1557,IN,1594,1594
10006158,Sir,James,Hope,of Hopetoun,,James Hope of Hopetoun,"male
",industrialist and political radical,IN,1614,1614,IN,1661,1661
10007392,,Erasmus,Lewis,,,Erasmus Lewis,"male
",government official,IN,1670,1670,IN,1754,1754
10004884,,George,Glover,,,George Glover,"male
",engraver,IN,1634,1634,IN,1652,1652
10010733,Sir,Henry,Savile,,,Henry Savile,"male
",mathematician and classical scholar,IN,1549,1549,IN,1622,1622
10004273,Sir,Thomas,Finch,,,Thomas Finch,"male
",soldier,AF,1453,NA,IN,1563,1563
10012218,Sir,Thomas,Urquhart,of Cromarty,,Sir Thomas Urquhart of Cromarty,"male
",author and translator,IN,1611,1611,IN,1660,1660
10004883,,Francis,Glisson,,,Francis Glisson,"male
",physician and philosopher,CA,1599,1599,IN,1677,1677
10002849,Sir,Charles,Cornwallis,,,Charles Cornwallis,"male
",courtier and diplomat,IN,1555,1555,IN,1629,1629
10004274,,William,Finch,,,William Finch,"male
",merchant,AF,1503,NA,IN,1613,1613
10003129,,Richard,Cumberland,,,Richard Cumberland,"male
",bishop of Peterborough,IN,1632,1632,IN,1718,1718
10002850,Sir,Thomas,Cornwallis,,,Thomas Cornwallis,"male
",administrator,IN,1518,1519,IN,1604,1604
10011191,Sir,Clement,Smith,,,Clement Smith,"male
",administrator,AF,1442,NA,IN,1552,1552
10005603,,William,Harrison,,,William Harrison,"male
",poet and diplomat,IN,1685,1685,IN,1713,1713
10003472,,Walter,Devereux,,,Walter Devereux,"male
",nobleman and adventurer,IN,1539,1539,IN,1576,1576
10004885,,Mary,Glover,,,Mary Glover,"female
",demoniac,IN,1587,1588,BF,1697,NA
10004887,,Robert,Glover,,,Robert Glover,"male
",protestant martyr,AF,1445,NA,IN,1555,1555
10004888,,Robert,Glover,,,Robert Glover,"male
",herald,IN,1543,1544,IN,1588,1588
10002858,,Thomas,Coryate,,,Thomas Coryate,"male
",traveller and writer,CA,1577,1577,IN,1617,1617
10009258,Sir,John,Pakington,,,John Pakington,"male
",,IN,1600,1600,IN,1624,1624
10002859,,William,Coryton,,,William Coryton,"male
",politician,IN,1580,1580,IN,1651,1651
10003134,,Alexander,Cunningham,,,Alexander Cunningham,"male
",nobleman,AF,1464,NA,IN,1574,1575
10013213,,William,Wyrley,,,William Wyrley,"male
",antiquary and herald,IN,1565,1565,IN,1618,1618
10003147,,William,Cunningham,,,William Cunningham,"male
",,CA,1526,1526,BF/IN,1580,1580
10003142,,John,Cunningham,,,John Cunningham,"male
",schoolmaster,AF,1481,NA,IN,1591,1591
10004002,,John,Erskine,,,John Erskine,"male
",courtier and politician,IN,1562,1562,IN,1634,1634
10013097,,John,Woodbridge,,,John Woodbridge,"male
",clergyman,IN,1582,NA,IN,1637,NA
10006793,,William,Keith,,,William Keith,"male
",nobleman,IN,1614,1614,IN,1671,1671
10008398,,Ralph,Montagu,,,Ralph Montagu,"male
",politician and diplomat,IN,1638,1638,IN,1709,1709
10011119,,Patrick,Simson,,,Patrick Simson,"male
",Church of Scotland minister,IN,1556,1556,IN,1618,1618
10003478,,William,Dewsbury,,,William Dewsbury,"male
",Quaker activist,IN,1621,1621,IN,1688,1688
10007286,,William,Legge,,,William Legge,"male
",politician,IN,1672,1672,IN,1750,1750
10003483,,William,Dicconson,,,William Dicconson,"male
",Jacobite courtier and biographer,IN,1654,1655,IN,1742,1742
